user_avg_watch_ratio,user_avg_video_length,user_activity_level,video_length,video_popularity,video_recency,category_match,length_similarity,clicked
0.6257557513185494,26.847251939062883,0.9556913755792187,12.250729841222647,0.008059103342119789,0.5439731112849675,0,0.41613911608639054,0
0.4618743213015596,10.197156378650684,0.33363352632075993,27.91979226755838,0.8696060824747774,0.20658101622178082,0,0.2910945644436922,0
0.7292402736199517,24.005696497242162,0.5409450417887783,14.279040369643546,0.6700325378075668,0.4017931351094245,1,0.6109337548960554,1
0.7897797394283288,8.107430587138618,0.7236089714249082,11.703475502387835,0.24751007314041196,0.12556557863725137,0,0.8561582033900312,1
0.6633828524233817,29.621029974058363,0.2640918771077401,11.401189127623857,0.4353936461757356,0.06090193309949332,0,0.2712063661426197,0
0.8822032461394687,6.526948996371594,0.2731894699182039,18.268433882170896,0.06009641037817015,0.30770281338984384,1,0.5303406045680279,0
0.4276015852130517,17.459194318486993,0.9798345297174266,18.312317485928666,0.5493426449027576,0.7877421883023699,0,0.9658750733023331,0
0.529492616498106,19.128329589730225,0.2836542722675202,17.551255337211177,0.05190094358730901,0.828488133895241,0,0.9369170298992381,1
0.6232108514756699,25.75549661417479,0.33580632407003264,6.1040484044457815,0.2197067903914004,0.43599518057058584,0,0.21394207161083967,0
0.6562646731757538,14.222840989244311,0.6406858964873114,20.87722764774297,0.8629723989869625,0.27178651608012916,0,0.7338245336600536,0
0.7331204869596774,11.999477341507104,0.25426964728413753,29.17631703565087,0.7820507692637583,0.1186606144745388,0,0.31292641223424933,0
0.8789771073800651,10.731284880816037,0.393636012690022,19.346031352612833,0.8448623274896327,0.8291506402841399,0,0.6554101411281281,1
0.45472366182921425,27.363805672352285,0.2332582872403137,6.304965726124291,0.33600705899010874,0.14199425935208465,0,0.15764640215088022,0
0.9432103851736382,9.548203262381778,0.9272260165325128,24.729021164718286,0.411864740417496,0.3072389618477205,0,0.3927672839065397,0
0.764526911140863,25.32252522825194,0.2296061077723941,24.50532658575256,0.4822643612521922,0.6264570196769271,0,0.9673120543000248,1
0.9616928644964686,20.50181889821284,0.3604197813602694,22.45777893068932,0.42354791599189634,0.7608859776715097,0,0.9217615987009409,0
0.7657386003879381,19.839811338851217,0.8379408172855425,26.789943182205764,0.6624839469416082,0.6103774953183276,0,0.7219947262658181,1
0.8774756016616606,21.028690822132432,0.5991105227610849,8.117851422784762,0.19111870949600263,0.712845995860955,0,0.4835664240260932,1
0.4712907497608432,23.45084041065926,0.7271083761861258,18.316897169038874,0.7406261488943705,0.5232130549708749,0,0.7946422703351845,1
0.8841008435603585,11.079304774986353,0.5630316331069114,23.983775643815328,0.463990131464425,0.520449404165286,0,0.48382116524684105,0
0.7670324477406113,13.673830047405692,0.8317588057139833,9.221355166942153,0.22917195121416212,0.5920168427890629,0,0.8219010047814584,0
0.5128726958342568,19.755766671727176,0.2585567390147549,15.715763674261893,0.7401613687614631,0.27893807607347676,0,0.8383998801013887,1
0.6140519960161536,5.363616641697048,0.534213425733867,22.018897324012137,0.8816156398779976,0.24380193771017955,1,0.3337887727073965,1
0.7975133706123891,13.954067950821013,0.6926905505458437,9.543479767736574,0.3504132500101974,0.8176233783044862,0,0.8235764726766225,0
0.7791023273018796,18.801179521299506,0.6249356224008257,12.486087762297167,0.12512525714174694,0.27771908735084383,1,0.7473963296399064,0
0.4504640836689985,9.291982146207587,0.31172100380505036,5.175730095340479,0.11849235876840059,0.28732671650890196,1,0.8353499179653157,0
0.5684634174645135,14.811127685565884,0.8914865998717096,17.43281115422431,0.48581742891263147,0.5624293741179209,0,0.895132661253663,0
0.4244650849328584,9.664175601282643,0.20510869737346688,16.34867120270893,0.7997179136187196,0.15137117126327493,0,0.7326201759429486,0
0.850368850984515,7.486034818983629,0.9758568360628358,28.727803577236013,0.07855783092372715,0.22460244007488483,1,0.15032924966990469,0
0.7501936671105233,27.93283938655607,0.6955922768076916,28.427275711469868,0.30247902916792657,0.17732655322393942,0,0.980222547003448,1
0.4416167805250993,28.652886553340817,0.39003465993910214,27.968367765159435,0.5967764199616896,0.5131750822820359,1,0.9726192484727447,1
0.5109126733153162,24.30795979339098,0.2170155286803097,10.756273017762867,0.11692353552539148,0.2794453073189026,0,0.45793252897487546,0
0.7959904276205074,18.919072325348246,0.949782789789161,13.544560118419042,0.02052081472932521,0.5940494655668112,0,0.7850195117228318,1
0.5709042966264806,7.99405329548128,0.4136226161355371,8.006180662791891,0.2967866820198506,0.6529496581378422,1,0.9995149053075756,1
0.7138587065020893,19.92107122292223,0.5484666518503464,14.743984685662301,0.37352017689968753,0.7803478627401585,0,0.7929165385096029,0
0.7852189876925727,18.314735813789646,0.8066105567432181,10.819078677532218,0.7425308328404214,0.6666170848793723,1,0.7001737145497029,0
0.5759264630188388,12.361643988547941,0.23147483253480772,24.56454849628345,0.016061864981006146,0.7514529444593436,1,0.5118838196905797,0
0.5109126733153162,24.30795979339098,0.2170155286803097,13.510146083739118,0.3356738330390596,0.9241077159112795,1,0.5680874516139254,0
0.8105398159072942,16.263603382752336,0.2522850726391539,6.162514661001637,0.019795658347254386,0.5848386316888821,0,0.595956451129972,1
0.620669879631552,13.902418147446156,0.8606534004518102,23.96690975277512,0.20056025107298292,0.27438460520258745,0,0.5974203357868415,0
0.9479443315338828,14.932182264009182,0.23169506027868572,10.430227442280264,0.41594390458185504,0.21088622768078813,0,0.8199218071308433,1
0.8749474262355091,26.71169939744782,0.4529248839814004,26.65966285628355,0.8264880901957624,0.4764612712393995,1,0.9979185383534293,1
0.5046198574029949,29.55946542271516,0.6319883037726844,6.612281781229188,0.31100249473268027,0.3373028364674864,0,0.08211265434056114,0
0.460466800826456,14.332732906993824,0.9771160752333117,13.916774353544119,0.7394082298313118,0.1263864224056671,0,0.9833616578620118,1
0.8627622080115674,8.676837023225948,0.5074613177277454,5.141645363239181,0.35369668658073394,0.8315407863376656,0,0.8585923336005293,0
0.8625803079727365,27.419710247650297,0.384535849374207,6.563555672434211,0.18019575412814792,0.9482515377900793,0,0.1657538169913565,0
0.9264238431567733,5.838310868394484,0.2092964319264805,13.45657763330871,0.7852688115160151,0.9897564134093346,0,0.695269329403431,1
0.5039765920425074,14.975067596753256,0.7852716174042655,16.190073508005423,0.807189318791188,0.7242545274991332,0,0.9513997635499133,1
0.9202433911480622,8.18721655829956,0.8238807911146799,25.494945124618187,0.07482120519497304,0.6269684345287165,0,0.307690857347255,1
0.4072926848138898,21.591779134066204,0.6536130087893343,25.164733558156925,0.2005529778452665,0.31904507433223983,0,0.8570818230363711,0
0.9723571462015524,12.534446854103551,0.8212774822333935,18.56364508488557,0.5821832300925898,0.618772077041005,0,0.7588320707687192,0
0.47051574806626295,7.0699666981281615,0.5150915245233268,10.866336044396233,0.8898837264734866,0.42818393986717285,0,0.8481452261492771,0
0.4470738288053596,25.972452161148354,0.9158533248484222,16.292420480792067,0.38561351286564804,0.12200741357688905,0,0.6127987327857485,1
0.4470738288053596,25.972452161148354,0.9158533248484222,16.885165196251844,0.5899478828018088,0.7832154546566787,0,0.6365085214041396,0
0.8369298091671158,19.269457616722796,0.22339782642764733,28.72114889577826,0.9273551805862972,0.9954741523468144,0,0.6219323488377815,0
0.5937738837647476,28.139212822669407,0.8413824664558335,24.269515456596995,0.7081218349006254,0.9594721829554119,0,0.8452121053571036,0
0.6833289550971696,8.797567337807358,0.38533736110675476,5.815448708539162,0.937108944919677,0.969615938904338,0,0.8807152548292722,0
0.9382661559715463,19.530955535565308,0.9751022842285533,10.177372954414281,0.9389964220859776,0.862076142576597,0,0.6258566967539589,0
0.9773035290847252,12.217343419267497,0.9995309806165333,25.650976291664296,0.2959428888586566,0.8324171834102527,1,0.462654685104128,0
0.4667184893836908,15.469263122301827,0.2243096477574695,21.269213688968684,0.2160601162447664,0.8040956696335928,0,0.7680019773333258,1
0.794567735380206,28.458511420525944,0.9606908498003284,6.432006276940584,0.9615133389830848,0.279745967769071,0,0.11893979425658552,0
0.471756547562981,8.470679316235254,0.9541854193081005,23.04303881792948,0.1316535887932584,0.9215133919074179,0,0.41710561993223083,1
0.6569104889903886,14.597280534330284,0.3049959021459101,10.896439978592177,0.448813645746606,0.2349942775346916,1,0.8519663777704757,0
0.7810561905205863,7.1337417019660965,0.47674799403757034,5.9495390822463365,0.6857005429336439,0.7007255212842638,0,0.9526318952112096,0
0.932327645545796,8.20114597394431,0.9929349009095813,17.792034664537795,0.4289849318408905,0.9027637879645087,0,0.6163644523762606,0
0.6955750625745155,14.578463206237437,0.9447589564055823,22.147781776246593,0.14217044670389556,0.00968688274096774,1,0.6972272571996339,1
0.45638916390452144,13.642399837597987,0.20781667793534694,28.825500529472478,0.22627525081659983,0.8399977606043434,1,0.3926759723250204,1
0.5920297606183671,15.53561376481245,0.7310436220974441,12.095711175588008,0.8816624823327127,0.8936352533461337,0,0.8624038964310223,1
0.5714272517691165,22.97614762960614,0.9817393473770539,15.887636359953984,0.598845400079439,0.5531119710583715,1,0.7164595492139139,0
0.8650796940166687,26.304537507963502,0.6231497072217697,20.33682846597941,0.512726394261776,0.805525913576057,0,0.7612916383206363,0
0.5039765920425074,14.975067596753256,0.7852716174042655,25.418080063963615,0.278457546373573,0.7422935381702628,0,0.5822795013115856,1
0.9264238431567733,5.838310868394484,0.2092964319264805,29.54496733151569,0.7219292275156795,0.06669388140544885,0,0.05173374147515175,1
0.7737342854914001,22.416270596922306,0.7091441996349094,23.140680006860396,0.1147969272512801,0.749379016724156,0,0.9710236236024764,0
0.9793792198447356,24.224685379512763,0.26156256130336736,26.043084043616904,0.005718581360789288,0.046972991098139794,0,0.9272640534358344,1
0.5761551065586961,25.53143261680032,0.4333300629674426,18.130993938004003,0.9451141887560087,0.8157694046351072,0,0.7039824528481473,0
0.5951099932160483,11.003640469454826,0.5739212089998958,15.35375560820567,0.017149781915198115,0.9885399870457067,0,0.8259953944499663,0
0.7452845067255274,6.64271598570881,0.6738802628746898,19.13874912303601,0.6710552838599144,0.24787335872842364,0,0.500158674506912,1
0.6358586348000562,24.881682796497255,0.41937216187893606,15.963462213435887,0.23154843596504882,0.5236634160546108,0,0.6432711766775453,0
0.8711055768358081,16.717328994874258,0.579371373325971,19.899721054587044,0.9030937278765383,0.1660748523335137,0,0.8727043176114886,0
0.8569717691972305,14.077057409965878,0.9046966073591428,7.133533412108121,0.18913910002298462,0.30630099688753754,0,0.7222590400856896,0
0.7739788760965347,29.500814382136927,0.2715288018498076,22.018897324012137,0.8816156398779976,0.24380193771017955,1,0.7007233176750084,1
0.820581478875472,11.807683162984224,0.22397887189814236,13.510146083739118,0.3356738330390596,0.9241077159112795,0,0.9319014831698043,1
0.5358974651187628,18.112784739256366,0.40784286485132787,27.555910086555954,0.5123003468870806,0.47774212639953595,1,0.6222749861080165,1
0.8478948430708145,29.125672766662813,0.7443994416597706,22.171524941875727,0.49350099215440824,0.9242870707946612,0,0.7218340870085166,0
0.764526911140863,25.32252522825194,0.2296061077723941,26.99554784879238,0.4113394664991439,0.2987828710542516,0,0.9330790951783824,1
0.9322518545590703,8.859067881855058,0.7997214653943399,11.890308466973636,0.07089157589128536,0.29639200687528344,0,0.8787503765952569,0
0.5939217592124532,16.185309170586365,0.26090468759224017,21.084129497794606,0.7317247365642129,0.3243458076950557,0,0.8040471869116703,0
0.5805269858900618,13.187433804447867,0.6525855711966329,29.35930596698144,0.04404037938846439,0.7679699780618315,0,0.35312511349865705,0
0.8427381500174611,27.996390410319012,0.4695166334168855,5.448641964212296,0.5835569673248185,0.8895766183304922,0,0.09809006215573135,1
0.9531245410138701,15.087071655309925,0.48056945236136817,19.3838850812889,0.2956545416124853,0.8691748574030873,1,0.828127462960841,1
0.7136396976291964,21.68894346302568,0.3763889672561403,23.31588086752082,0.6539940923398012,0.8398203522034884,0,0.9349225038201944,0
0.7452845067255274,6.64271598570881,0.6738802628746898,8.445572478980885,0.7590689392583757,0.8571916570595887,1,0.927885740269117,1
0.5915881825542489,19.757373562870193,0.3646729680294146,16.579317918783545,0.9032980143757106,0.9652096385457352,0,0.8728777742365341,1
0.4423412484402579,10.12849101205018,0.5893351531397623,18.979620170733163,0.48937644897067023,0.29566503927161913,0,0.6459548336526806,0
0.8908088595534959,16.563367903328697,0.2695894079291281,23.475663944698965,0.6781138309542087,0.13736174596867423,0,0.7235081583451892,0
0.5920297606183671,15.53561376481245,0.7310436220974441,6.04142045956706,0.292516425476252,0.4625935471051531,1,0.6202322677901844,1
0.9489186341322691,23.690234504406277,0.8167374757152417,5.898466873038833,0.8529819953305915,0.9324889235898018,0,0.28832929474530233,0
0.7818462467582682,11.964758475798966,0.9752821041126492,26.801208461175193,0.16811812839929585,0.4945211251204079,0,0.40654200058495094,1
0.708540663048167,11.835176798267655,0.8756395188280564,16.801510854924956,0.8087899845635385,0.727529230225095,0,0.801346637733708,1
0.9819459112971965,15.456075907265472,0.9901344063973176,5.046997088122766,0.8960407996572191,0.4405735280123073,0,0.5836368472342917,1
0.42156536427804525,27.711264033340708,0.6141693147077691,18.467391683575975,0.3918239632835,0.23714446597771122,0,0.6302451060094107,1
0.7018817551480526,6.676911934710687,0.8936251968979589,23.983775643815328,0.463990131464425,0.520449404165286,0,0.30772545163581444,0
0.5452331629069003,8.189507569889095,0.802173311646113,5.820240603215211,0.2623429667809457,0.47130827457412117,0,0.9052293213330447,0
0.9069251865816728,22.899305721184938,0.5562442040021324,14.564508089265885,0.5996275684599214,0.46798046247804337,0,0.6666080947232379,0
0.9779335236643668,16.90126005497749,0.8259083872466189,25.999099507054563,0.5904310898226933,0.5004773158667182,1,0.6360864219169171,1
0.5939217592124532,16.185309170586365,0.26090468759224017,25.61969640694467,0.39822779395801167,0.08707120557730819,0,0.6226245105456678,0
0.821180126354622,23.00091341365186,0.3139964343212106,21.671666513773044,0.695624652354058,0.07091595948797924,0,0.9468301240048475,0
0.67495173429491,18.1097567331895,0.6983732668507863,28.06557645219474,0.879341020176528,0.7590869325556384,0,0.6017672112397904,0
0.6949695250700995,5.327361414708341,0.40614631080897096,11.960985206260863,0.9485029432181947,0.682652605044199,1,0.7346550483378991,1
0.44618794589727584,22.25987071573413,0.32311672507188405,14.684814641716482,0.823767395799123,0.5980091173287496,0,0.696997757039294,1
0.8633468615779945,17.84973722899527,0.4370464963647921,12.460872809046917,0.775911532807306,0.10467597053553335,0,0.7844454232020659,1
0.7461423307758155,21.629930517405004,0.37048376322006665,10.182725079688948,0.9742476541447561,0.4596445973857374,1,0.5421117824913577,1
0.549575337489325,16.519469200818143,0.33911619937558984,19.661977304717674,0.5066726489827458,0.06188570168047525,1,0.8742996758440188,1
0.7737342854914001,22.416270596922306,0.7091441996349094,21.004957788990595,0.940773299689501,0.3186896039905236,0,0.9435474876827316,0
0.5937738837647476,28.139212822669407,0.8413824664558335,29.866216038999948,0.1555714368693023,0.18117185085002008,0,0.9309198713467783,1
0.4936111842654619,22.118279313846983,0.8452489182891598,11.055780445614174,0.39570796357379256,0.2083995736183316,0,0.5575000452706875,0
0.8218113753371067,11.061762590868241,0.5961172216111795,17.891485146411334,0.4439038323199116,0.20214939922527075,0,0.7268110977782762,1
0.529492616498106,19.128329589730225,0.2836542722675202,11.108498519661653,0.6379542626847388,0.013634023905821469,0,0.6792067571972571,0
0.7670324477406113,13.673830047405692,0.8317588057139833,19.837144074398367,0.6038509825402779,0.6577161472759535,0,0.753467438920293,1
0.899465584480253,28.31821208385033,0.9552474717492907,8.76303729158534,0.05439074852231118,0.890138053446914,0,0.2177930083094003,0
0.8065386171053694,9.334339882368871,0.6935415347005938,6.40340258540525,0.7821712630912462,0.13196531962396174,0,0.8827625081214552,0
0.9917264466877618,16.150144323948894,0.8906669196574603,15.963462213435887,0.23154843596504882,0.5236634160546108,0,0.9925327155794798,1
0.9916006382937226,8.422140751720182,0.7541007617809317,23.475663944698965,0.6781138309542087,0.13736174596867423,0,0.3978590722808487,0
0.8737708856767323,17.18577995623784,0.605787846950714,18.86643370087739,0.6985306252091371,0.32855814988579846,0,0.932773850214418,0
0.44473038620786254,27.60396736234371,0.48369772611262124,13.052700105729638,0.26884674245284335,0.1305012641171842,0,0.4179493097354371,1
0.5738508717482609,5.982803496027474,0.8526664999924942,22.69220815826547,0.41451606481679226,0.7715120619984877,0,0.3316238135104803,1
0.9729191683979165,18.434890073448074,0.980692204655305,6.612281781229188,0.31100249473268027,0.3373028364674864,0,0.5270956683112447,0
0.5425825263954398,21.147931033290032,0.8974748221961857,14.880148157749256,0.7935706545388016,0.042739606061951374,0,0.7492886849783689,0
0.545111374540271,9.676093713938084,0.7665376709162253,25.200565747663823,0.5287244190984357,0.625329959704233,0,0.37902111865097043,0
0.78710367424567,15.259920674741538,0.7072045624796891,5.275790356561645,0.3621762547987283,0.24950307968274177,0,0.6006347872728043,0
0.6105490075312472,20.836955495653683,0.7112959502524003,5.550879007437604,0.9147311149565036,0.16906177843971626,0,0.3885569404713568,1
0.7709308379897566,29.610054517588804,0.5910772642055362,16.665194617430398,0.46311471383751146,0.14296087760075216,0,0.48220560399366375,0
0.8098040640498141,15.21835427745241,0.5938222851584278,19.837144074398367,0.6038509825402779,0.6577161472759535,0,0.8152484081221617,0
0.6046398106301552,25.426801773732,0.9703936030871958,20.082295142873576,0.7101326405645373,0.8222281125770106,0,0.7862197347656631,1
0.9683491464303152,5.274895716462012,0.34171983155790875,15.502968196193125,0.14438763213366723,0.0920987541995898,0,0.5908771008107555,0
0.9069251865816728,22.899305721184938,0.5562442040021324,7.63147962992531,0.3040302724479996,0.2859005337712024,1,0.38928695634961485,0
0.4381350101716142,13.218790257187706,0.9032946460497318,11.35578459371739,0.19950531492960843,0.005139627585560302,0,0.9254797734611874,0
0.8182094445971608,24.061467143517262,0.5139948451253479,25.995404053638275,0.648235897382097,0.6332632016094104,0,0.9226425235951595,1
0.6955750625745155,14.578463206237437,0.9447589564055823,16.741044367017725,0.4097392364429391,0.3636453589194496,0,0.9134967535687885,0
0.4836963163912251,14.522271415775538,0.43787920589804064,19.33373364088045,0.753594630745753,0.37002452414281595,0,0.8075415109958035,0
0.5062664076442294,14.42361073562269,0.34842041256249695,8.186348985571724,0.4618434812751103,0.2778451632065655,0,0.7505095299979614,0
0.6971061460667621,20.154365861272,0.8325785318711709,12.8515198748183,0.8598238353912759,0.894265118256414,0,0.7078861605418518,1
0.8789771073800651,10.731284880816037,0.393636012690022,9.097025594512054,0.7574644454507177,0.7390914219929531,0,0.9346296285478407,0
0.6736419905302216,25.958217617778445,0.9554131912907472,29.903073740986027,0.6912118093865404,0.9080150893749742,0,0.8422057550716967,1
0.6782190429639893,14.02434742350067,0.6827588747051023,27.534577416048375,0.7618836118624439,0.6633625340146814,0,0.45959080029809174,0
0.43903095579116774,29.915920926847633,0.3840070698301625,25.95380458879811,0.414735826967471,0.9665475165520824,0,0.8415153464780191,1
0.8369298091671158,19.269457616722796,0.22339782642764733,7.823580210279339,0.8336431341439584,0.3227265727266384,0,0.5421649037422617,0
0.6156946907318531,13.552043717897687,0.680016438495443,9.227026758899813,0.632216597753949,0.09250043793896379,0,0.826999321640085,0
0.5671878785419668,17.46105497322643,0.893835360767842,8.699603684145869,0.5797261570972247,0.011078552594309676,0,0.6495419484367775,1
0.764526911140863,25.32252522825194,0.2296061077723941,9.650575000141641,0.7628933355543641,0.19453503316848408,0,0.37312199087558806,1
0.852026911155365,27.50046604620263,0.8704922317184882,18.992211120948497,0.571162298622361,0.09114063944467754,0,0.6596698029898347,0
0.8180422992184904,21.79731858996821,0.5128652293214085,8.477896222277188,0.5543374743403449,0.17712714419825404,1,0.4672231052923591,1
0.6232108514756699,25.75549661417479,0.33580632407003264,6.1194612626167055,0.7362288825285501,0.3303914736656165,0,0.21455858593767674,0
0.4221321684127197,27.263182018497375,0.9029039890841264,20.32250402154873,0.074042217912348,0.6448612228149799,0,0.7223728801220543,1
0.549575337489325,16.519469200818143,0.33911619937558984,26.856561765255943,0.405751168615061,0.19113208844889684,1,0.586516297422488,0
0.4423412484402579,10.12849101205018,0.5893351531397623,26.99554784879238,0.4113394664991439,0.2987828710542516,0,0.325317726530312,0
0.9919837471007052,18.854450062894834,0.2751205726315347,10.177372954414281,0.9389964220859776,0.862076142576597,0,0.6529169156607779,1
0.41235069657748147,20.335379898394745,0.3769675534556818,7.3257621615006805,0.28330476242493063,0.32582346077048474,0,0.47961529052423746,0
0.454173862032645,7.544561815510093,0.3286079168386466,5.057938697620346,0.6305809415830923,0.38473257650744497,0,0.9005350752844101,0
0.49359671220172163,9.065423483622283,0.727026693368574,12.060772467162794,0.6252047695304422,0.6522353531324407,0,0.8801860406583796,0
0.8533306831258292,14.106746526201887,0.806590780563273,13.433503525425587,0.4400580465093987,0.7731835012587582,0,0.973070279968948,0
0.4504640836689985,9.291982146207587,0.31172100380505036,14.43284153515809,0.5219530034785639,0.09750769246387525,0,0.7943656244419799,1
0.7236053451493905,23.70649225959146,0.30361193702624334,6.617172337878289,0.9331272344083084,0.16605252148153637,0,0.3164272031314732,1
0.5501457388987572,13.379931041147524,0.24828166719245104,24.57541593291832,0.4065567838081042,0.765193833754392,1,0.5521806043291682,1
0.994303085200404,23.05667329639148,0.3888403706771712,8.595358757870343,0.27809951506635644,0.6888105035899871,1,0.42154741845915455,1
0.5039765920425074,14.975067596753256,0.7852716174042655,19.179269497984638,0.7324138648126686,0.1356883177922793,0,0.8318319239507447,0
0.6971061460667621,20.154365861272,0.8325785318711709,23.43914372732067,0.022141475472629457,0.34562499357640153,0,0.8686088853580534,0
0.938329454771996,15.63591096541042,0.6657363681410187,21.791057038650745,0.4487788039946148,0.876192478269556,1,0.753794157070387,0
0.7690043360195018,8.791871993318779,0.4151947235480782,7.24530385706935,0.20727297906766762,0.7906911019001679,0,0.9381372745500228,0
0.40417127831871447,5.917080072264947,0.4981508136098512,23.24650772121196,0.09537160227305863,0.4695186653456337,0,0.3068228940421196,1
0.9773035290847252,12.217343419267497,0.9995309806165333,16.97675157758378,0.34889007504182357,0.22603319678865208,0,0.8096236736673487,1
0.7015822558631153,25.364368005784552,0.38396368471286896,9.696071313444353,0.6870391505824806,0.38593951093692735,0,0.373268132306392,0
0.9322518545590703,8.859067881855058,0.7997214653943399,12.872989715324191,0.011492473298115313,0.08103861046505678,1,0.8394431266612347,0
0.45860326840383037,11.183702543579942,0.7798134172230092,26.179860975839542,0.4623911769125407,0.23263663838677495,0,0.40015366270961605,0
0.7791023273018796,18.801179521299506,0.6249356224008257,19.55521899420578,0.9132326804214563,0.7227846006215212,0,0.969838421083749,0
0.780042253906254,26.83946560266943,0.6743519478733626,29.874534233127324,0.08273403962367076,0.06142512925983268,0,0.8785972547816843,1
0.5192294089205035,24.591325318528575,0.386886200839928,21.959470571378546,0.20357837754636043,0.9015830052870676,0,0.8947258101139988,1
0.6249223477142225,13.891817911623729,0.23856963108844484,10.40128412529218,0.8259177073160304,0.012341046060374006,0,0.8603786485467381,1
0.895874479664645,19.576039024242306,0.7891216120525124,21.273933377951817,0.9047663416801179,0.24217465034747054,0,0.9320842258516195,0
0.6095257447675966,20.265501061040816,0.897229444921901,18.130993938004003,0.9451141887560087,0.8157694046351072,0,0.9146197150785276,0
0.6936716561665378,23.635986854608248,0.7441126174082404,25.54816589849824,0.9753732771464209,0.7230716360496688,0,0.9235128382444003,1
0.7015822558631153,25.364368005784552,0.38396368471286896,23.35074406473266,0.306051463522788,0.12537534923387328,0,0.9194550423579243,1
0.7638574357957539,6.584374261819193,0.5909145523237326,25.99149139271976,0.5377829347413765,0.8248069479798307,1,0.22371531476397732,1
0.44618794589727584,22.25987071573413,0.32311672507188405,23.31588086752082,0.6539940923398012,0.8398203522034884,0,0.9577595939285324,1
0.6727246388606639,7.664956328344295,0.6355912783686797,27.287000390587668,0.5315773967749932,0.6756213095982433,0,0.21511823751026515,1
0.6120113368156317,7.289551833165854,0.7345702388440131,25.995404053638275,0.648235897382097,0.6332632016094104,0,0.25176591118110314,1
0.5719247512769706,16.550145091103317,0.22656248703309326,18.949518469565998,0.21308500868480817,0.4640666894045047,1,0.9040250648614928,0
0.6044821241518107,21.702128414266156,0.4696025411450291,23.303065171073897,0.561255678074924,0.32628215156894647,0,0.9359625297276903,0
0.9449595315799922,7.173007202185592,0.7666903813720278,20.802245737656058,0.4784961162559619,0.3327808689607955,0,0.4548304585811813,0
0.782457940898924,20.167876159571396,0.6330370682408564,27.753365919553357,0.22504187617087212,0.37380810886700244,0,0.6965804096007215,1
0.8182094445971608,24.061467143517262,0.5139948451253479,8.845175616040194,0.7815056477421821,0.11822241207245987,0,0.39134833890091725,0
0.471756547562981,8.470679316235254,0.9541854193081005,29.33643474940433,0.9876595923412518,0.9027055104453562,0,0.16536978267323688,0
0.8876797403545016,10.16053179401508,0.8945138035020044,10.896439978592177,0.448813645746606,0.2349942775346916,1,0.9705636726169161,1
0.8564710291701385,9.54700210997862,0.6861894359030873,26.93154407065449,0.2437294825243418,0.5297139661083676,1,0.3046183215729653,0
0.9264238431567733,5.838310868394484,0.2092964319264805,16.82242832027262,0.874170682157026,0.11120874733821873,0,0.5606353019248744,0
0.41396316144149553,21.473098547753786,0.6118538831437522,29.48877100954392,0.7848618229588802,0.6563858593847672,0,0.6793731015283946,1
0.4618743213015596,10.197156378650684,0.33363352632075993,7.067886538108837,0.938894960041275,0.8123907241861509,1,0.8748292063783262,1
